dataset,Classifier,weighting_strategy,hardness_metric,metric,gain_index,gain_disparity,n_runs,wins,win_rate
Hepatitis,SVC,static,LSC,Precision,0.19444444444444445,0.17347216662217774,3,2,0.6666666666666666
Hepatitis,SVC,static,LSC,Recall,0.0,0.0,3,0,0.0
Hepatitis,SVC,static,LSC,Specificity,0.02666666666666669,0.02309401076758505,3,2,0.6666666666666666
Hepatitis,SVC,static,LSR,Balanced Accuracy,0.006666666666666672,0.011547005383792526,3,1,0.3333333333333333
Hepatitis,SVC,static,LSR,F1 Score,0.018518518518518528,0.03207501495497923,3,1,0.3333333333333333
Hepatitis,SVC,static,LSR,Precision,0.11111111111111112,0.1924500897298753,3,1,0.3333333333333333
Hepatitis,SVC,static,LSR,Recall,0.0,0.0,3,0,0.0
Hepatitis,SVC,static,LSR,Specificity,0.013333333333333345,0.023094010767585053,3,1,0.3333333333333333
Hepatitis,SVC,static,MV,Balanced Accuracy,0.013333333333333345,0.08412952976082645,3,1,0.3333333333333333
Hepatitis,SVC,static,MV,F1 Score,0.040740740740740744,0.1649292153941653,3,1,0.3333333333333333
Hepatitis,SVC,static,MV,Precision,0.19444444444444445,0.17347216662217774,3,2,0.6666666666666666
Hepatitis,SVC,static,MV,Recall,0.0,0.16666666666666669,3,1,0.3333333333333333
Hepatitis,SVC,static,MV,Specificity,0.02666666666666669,0.02309401076758505,3,2,0.6666666666666666
Hepatitis,SVC,static,N1,Balanced Accuracy,0.0411111111111111,0.03656551704867625,3,3,1.0
Hepatitis,SVC,static,N1,F1 Score,0.08922558922558921,0.04901158879774524,3,3,1.0
Hepatitis,SVC,static,N1,Precision,0.22777777777777777,0.11824331474329315,3,3,1.0
Hepatitis,SVC,static,N1,Recall,0.05555555555555556,0.09622504486493764,3,1,0.3333333333333333
Hepatitis,SVC,static,N1,Specificity,0.02666666666666669,0.02309401076758505,3,2,0.6666666666666666
Hepatitis,SVC,static,N2,Balanced Accuracy,0.006666666666666672,0.011547005383792526,3,1,0.3333333333333333
Hepatitis,SVC,static,N2,F1 Score,0.022222222222222216,0.03849001794597504,3,1,0.3333333333333333
Hepatitis,SVC,static,N2,Precision,0.08333333333333333,0.14433756729740646,3,1,0.3333333333333333
Hepatitis,SVC,static,N2,Recall,0.0,0.0,3,0,0.0
Hepatitis,SVC,static,N2,Specificity,0.013333333333333345,0.023094010767585053,3,1,0.3333333333333333
Hepatitis,SVC,static,TD_P,Balanced Accuracy,0.006666666666666672,0.011547005383792526,3,1,0.3333333333333333
Hepatitis,SVC,static,TD_P,F1 Score,0.018518518518518528,0.03207501495497923,3,1,0.3333333333333333
Hepatitis,SVC,static,TD_P,Precision,0.11111111111111112,0.1924500897298753,3,1,0.3333333333333333
Hepatitis,SVC,static,TD_P,Recall,0.0,0.0,3,0,0.0
Hepatitis,SVC,static,TD_P,Specificity,0.013333333333333345,0.023094010767585053,3,1,0.3333333333333333
Hepatitis,SVC,static,TD_U,Balanced Accuracy,0.027777777777777752,0.048112522432468774,3,1,0.3333333333333333
Hepatitis,SVC,static,TD_U,F1 Score,0.048484848484848464,0.08397822097303644,3,1,0.3333333333333333
Hepatitis,SVC,static,TD_U,Precision,0.033333333333333326,0.05773502691896256,3,1,0.3333333333333333
Hepatitis,SVC,static,TD_U,Recall,0.05555555555555556,0.09622504486493764,3,1,0.3333333333333333
Hepatitis,SVC,static,TD_U,Specificity,0.0,0.0,3,0,0.0
Hepatitis,SVC,static,kDN,Balanced Accuracy,0.013333333333333345,0.011547005383792525,3,2,0.6666666666666666
Hepatitis,SVC,static,kDN,F1 Score,0.040740740740740744,0.035717225040714645,3,2,0.6666666666666666
Hepatitis,SVC,static,kDN,Precision,0.19444444444444445,0.17347216662217774,3,2,0.6666666666666666
Hepatitis,SVC,static,kDN,Recall,0.0,0.0,3,0,0.0
Hepatitis,SVC,static,kDN,Specificity,0.02666666666666669,0.02309401076758505,3,2,0.6666666666666666
Hypothyroid,GaussianNB,curriculum,CB,Balanced Accuracy,0.1311779547815762,0.12477076571495667,3,3,1.0
Hypothyroid,GaussianNB,curriculum,CB,F1 Score,0.04414187434403494,0.031068358092711582,3,3,1.0
Hypothyroid,GaussianNB,curriculum,CB,Precision,0.0182996594519117,0.020472348218643428,3,2,0.6666666666666666
Hypothyroid,GaussianNB,curriculum,CB,Recall,0.06695361071257781,0.0667774549504561,3,2,0.6666666666666666
Hypothyroid,GaussianNB,curriculum,CB,Specificity,0.19540229885057472,0.2866082216044065,3,2,0.6666666666666666
Hypothyroid,GaussianNB,curriculum,CL,Balanced Accuracy,0.04784049868896253,0.023416965317912035,3,3,1.0
Hypothyroid,GaussianNB,curriculum,CL,F1 Score,0.04018451377177986,0.03614302977891314,3,3,1.0
Hypothyroid,GaussianNB,curriculum,CL,Precision,0.00517908006018597,0.0020203676481146686,3,3,1.0
Hypothyroid,GaussianNB,curriculum,CL,Recall,0.07269249163079876,0.06751320428064975,3,3,1.0
Hypothyroid,GaussianNB,curriculum,CL,Specificity,0.022988505747126475,0.03589079309424363,3,2,0.6666666666666666
Hypothyroid,GaussianNB,curriculum,CLD,Balanced Accuracy,0.059812991639044154,0.012331805671451208,3,3,1.0
Hypothyroid,GaussianNB,curriculum,CLD,F1 Score,0.04158120248280891,0.03621920510867728,3,3,1.0
Hypothyroid,GaussianNB,curriculum,CLD,Precision,0.006945598476850797,0.0012929068391433175,3,3,1.0
Hypothyroid,GaussianNB,curriculum,CLD,Recall,0.0736489717838356,0.06964430124359243,3,3,1.0
Hypothyroid,GaussianNB,curriculum,CLD,Specificity,0.04597701149425285,0.05542328023559161,3,2,0.6666666666666666
Hypothyroid,GaussianNB,curriculum,DCP,Balanced Accuracy,-0.005322482230907514,0.015532003010957592,3,1,0.3333333333333333
Hypothyroid,GaussianNB,curriculum,DCP,F1 Score,0.03732060076563726,0.0356391770146164,3,3,1.0
Hypothyroid,GaussianNB,curriculum,DCP,Precision,-0.003088618295836102,0.004355891221826426,3,1,0.3333333333333333
Hypothyroid,GaussianNB,curriculum,DCP,Recall,0.0755619320899092,0.07248295961520111,3,3,1.0
Hypothyroid,GaussianNB,curriculum,DCP,Specificity,-0.08620689655172419,0.10344827586206895,3,1,0.3333333333333333
Hypothyroid,GaussianNB,curriculum,DS,Balanced Accuracy,0.15823562393838952,0.07731717486298426,3,3,1.0
Hypothyroid,GaussianNB,curriculum,DS,F1 Score,0.04742601443524056,0.03287593847252939,3,3,1.0
Hypothyroid,GaussianNB,curriculum,DS,Precision,0.022420400766433073,0.013108976340495206,3,3,1.0
Hypothyroid,GaussianNB,curriculum,DS,Recall,0.06934481109516981,0.07061292060775096,3,3,1.0
Hypothyroid,GaussianNB,curriculum,DS,Specificity,0.24712643678160925,0.20424546717145822,3,3,1.0
Hypothyroid,GaussianNB,curriculum,F1,Balanced Accuracy,0.06534985735252892,0.03716212930925739,3,3,1.0
Hypothyroid,GaussianNB,curriculum,F1,F1 Score,0.02241445900863818,0.03815607994867658,3,2,0.6666666666666666
Hypothyroid,GaussianNB,curriculum,F1,Precision,0.009512589003538019,0.004138620147465333,3,3,1.0
Hypothyroid,GaussianNB,curriculum,F1,Recall,0.032998565279770554,0.0684317935019329,3,1,0.3333333333333333
Hypothyroid,GaussianNB,curriculum,F1,Specificity,0.09770114942528736,0.009954314986028083,3,3,1.0
Hypothyroid,GaussianNB,curriculum,F2,Balanced Accuracy,-0.009824535365029067,0.02571257677942846,3,2,0.6666666666666666
Hypothyroid,GaussianNB,curriculum,F2,F1 Score,0.004420070279770649,0.025716027177535065,3,1,0.3333333333333333
Hypothyroid,GaussianNB,curriculum,F2,Precision,-0.0016257235757234738,0.003803776803218268,3,1,0.3333333333333333
Hypothyroid,GaussianNB,curriculum,F2,Recall,0.009086561453850006,0.04746156296093001,3,1,0.3333333333333333
Hypothyroid,GaussianNB,curriculum,F2,Specificity,-0.028735632183908056,0.05542328023559167,3,1,0.3333333333333333
Hypothyroid,GaussianNB,curriculum,F3,Balanced Accuracy,-0.015114035521693917,0.036841699189154115,3,2,0.6666666666666666
Hypothyroid,GaussianNB,curriculum,F3,F1 Score,0.018843686514245877,0.025578890872761644,3,3,1.0
Hypothyroid,GaussianNB,curriculum,F3,Precision,-0.0036779999543786746,0.005900724175309722,3,1,0.3333333333333333
Hypothyroid,GaussianNB,curriculum,F3,Recall,0.0387374461979915,0.0472151583124944,3,3,1.0
Hypothyroid,GaussianNB,curriculum,F3,Specificity,-0.06896551724137932,0.0790099257751007,3,1,0.3333333333333333
Hypothyroid,GaussianNB,curriculum,F4,Balanced Accuracy,0.025359092333316863,0.011411265202107602,3,3,1.0
Hypothyroid,GaussianNB,curriculum,F4,F1 Score,0.019391667006972774,0.035310080638839114,3,1,0.3333333333333333
Hypothyroid,GaussianNB,curriculum,F4,Precision,0.003104641976411545,0.0008627008573876302,3,3,1.0
Hypothyroid,GaussianNB,curriculum,F4,Recall,0.033476805356288976,0.06671577625353557,3,1,0.3333333333333333
Hypothyroid,GaussianNB,curriculum,F4,Specificity,0.017241379310344834,0.04561640191490674,3,2,0.6666666666666666
Hypothyroid,GaussianNB,curriculum,Harmfulness,Balanced Accuracy,-0.0005318359471626991,0.030474540589635557,3,2,0.6666666666666666
Hypothyroid,GaussianNB,curriculum,Harmfulness,F1 Score,0.03679601290720295,0.03577339561412547,3,3,1.0
Hypothyroid,GaussianNB,curriculum,Harmfulness,Precision,-0.0023610153275545422,0.005917189726200792,3,1,0.3333333333333333
Hypothyroid,GaussianNB,curriculum,Harmfulness,Recall,0.07364897178383552,0.0717551385308888,3,3,1.0
Hypothyroid,GaussianNB,curriculum,Harmfulness,Specificity,-0.07471264367816093,0.10949746484630833,3,1,0.3333333333333333
Hypothyroid,GaussianNB,curriculum,LSC,Balanced Accuracy,0.029663253021982583,0.023237836041928972,3,3,1.0
Hypothyroid,GaussianNB,curriculum,LSC,F1 Score,0.02409772529169137,0.028738738730959414,3,2,0.6666666666666666
Hypothyroid,GaussianNB,curriculum,LSC,Precision,0.003430543948980791,0.004814689433620624,3,2,0.6666666666666666
Hypothyroid,GaussianNB,curriculum,LSC,Recall,0.042085126733620415,0.05732301345459802,3,2,0.6666666666666666
Hypothyroid,GaussianNB,curriculum,LSC,Specificity,0.017241379310344824,0.09123280382981341,3,2,0.6666666666666666
Hypothyroid,GaussianNB,curriculum,LSR,Balanced Accuracy,0.08092151915433958,0.016135888363900345,3,3,1.0
Hypothyroid,GaussianNB,curriculum,LSR,F1 Score,0.019167223561041318,0.023962438908503206,3,3,1.0
Hypothyroid,GaussianNB,curriculum,LSR,Precision,0.01242295308864986,0.002221339458744704,3,3,1.0
Hypothyroid,GaussianNB,curriculum,LSR,Recall,0.023912003825920663,0.043382991759642504,3,2,0.6666666666666666
Hypothyroid,GaussianNB,curriculum,LSR,Specificity,0.13793103448275865,0.017241379310344807,3,3,1.0
Hypothyroid,GaussianNB,curriculum,MV,Balanced Accuracy,0.11201536964659708,0.15815599472152034,3,2,0.6666666666666666
Hypothyroid,GaussianNB,curriculum,MV,F1 Score,0.04622617227469883,0.02805762422037541,3,3,1.0
Hypothyroid,GaussianNB,curriculum,MV,Precision,0.01507098270134292,0.026500203374525983,3,2,0.6666666666666666
Hypothyroid,GaussianNB,curriculum,MV,Recall,0.07460545193687233,0.07333932808684103,3,2,0.6666666666666666
Hypothyroid,GaussianNB,curriculum,MV,Specificity,0.14942528735632182,0.3786566990811296,3,1,0.3333333333333333
Hypothyroid,GaussianNB,curriculum,N1,Balanced Accuracy,0.008088853708009677,0.005284903033668515,3,3,1.0
Hypothyroid,GaussianNB,curriculum,N1,F1 Score,0.037484144384675955,0.03624228984180801,3,3,1.0
Hypothyroid,GaussianNB,curriculum,N1,Precision,-0.0010148389057906086,0.002131162818979551,3,1,0.3333333333333333
Hypothyroid,GaussianNB,curriculum,N1,Recall,0.07364897178383552,0.071019859029677,3,3,1.0
Hypothyroid,GaussianNB,curriculum,N1,Specificity,-0.05747126436781608,0.06968020490219616,3,1,0.3333333333333333
Hypothyroid,GaussianNB,curriculum,N2,Balanced Accuracy,0.033006810798331086,0.035047418540394434,3,2,0.6666666666666666
Hypothyroid,GaussianNB,curriculum,N2,F1 Score,0.030368863884809454,0.034504774527597974,3,3,1.0
Hypothyroid,GaussianNB,curriculum,N2,Precision,0.00338475231248229,0.005041419765149503,3,2,0.6666666666666666
Hypothyroid,GaussianNB,curriculum,N2,Recall,0.05451936872309907,0.06433884454742793,3,2,0.6666666666666666
Hypothyroid,GaussianNB,curriculum,N2,Specificity,0.011494252873563168,0.06968020490219623,3,1,0.3333333333333333
Hypothyroid,GaussianNB,curriculum,TD_P,Balanced Accuracy,0.14650225102656708,0.05282808120219073,3,3,1.0
Hypothyroid,GaussianNB,curriculum,TD_P,F1 Score,0.046258383331727194,0.033569835740231535,3,3,1.0
Hypothyroid,GaussianNB,curriculum,TD_P,Precision,0.020585589609099546,0.009094586503451985,3,3,1.0
Hypothyroid,GaussianNB,curriculum,TD_P,Recall,0.06886657101865146,0.06891139144059004,3,3,1.0
Hypothyroid,GaussianNB,curriculum,TD_P,Specificity,0.2241379310344828,0.15030686012209218,3,3,1.0
Hypothyroid,GaussianNB,curriculum,TD_U,Balanced Accuracy,0.020061346658091377,0.009439329953089104,3,3,1.0
Hypothyroid,GaussianNB,curriculum,TD_U,F1 Score,0.038869739223886667,0.03562400031034441,3,3,1.0
Hypothyroid,GaussianNB,curriculum,TD_U,Precision,0.0007760520637676294,0.0029352554570657653,3,1,0.3333333333333333
Hypothyroid,GaussianNB,curriculum,TD_U,Recall,0.0746054519368724,0.07034519754451223,3,3,1.0
Hypothyroid,GaussianNB,curriculum,TD_U,Specificity,-0.03448275862068967,0.07900992577510067,3,1,0.3333333333333333
Hypothyroid,GaussianNB,curriculum,kDN,Balanced Accuracy,-0.002688039050775933,0.025731444315290532,3,2,0.6666666666666666
Hypothyroid,GaussianNB,curriculum,kDN,F1 Score,0.037296669681915806,0.03525796207053094,3,3,1.0
Hypothyroid,GaussianNB,curriculum,kDN,Precision,-0.002716651103868354,0.005187152152976353,3,1,0.3333333333333333
Hypothyroid,GaussianNB,curriculum,kDN,Recall,0.07508369201339078,0.07030617107962521,3,3,1.0
Hypothyroid,GaussianNB,curriculum,kDN,Specificity,-0.08045977011494251,0.09954314986028032,3,1,0.3333333333333333
Hypothyroid,GaussianNB,self_paced,CB,Balanced Accuracy,-0.031374198123319985,0.015133184774856966,3,0,0.0
Hypothyroid,GaussianNB,self_paced,CB,F1 Score,0.0011667221061188633,0.032467801477237615,3,1,0.3333333333333333
Hypothyroid,GaussianNB,self_paced,CB,Precision,-0.005043978323103548,0.002633772516729461,3,0,0.0
Hypothyroid,GaussianNB,self_paced,CB,Recall,0.006217120994739441,0.06148129133662395,3,1,0.3333333333333333
Hypothyroid,GaussianNB,self_paced,CB,Specificity,-0.06896551724137927,0.062164677163172186,3,0,0.0
Hypothyroid,GaussianNB,self_paced,CL,Balanced Accuracy,-0.016561124029090196,0.02682102329377647,3,1,0.3333333333333333
Hypothyroid,GaussianNB,self_paced,CL,F1 Score,0.02582753285560772,0.03325133058590467,3,2,0.6666666666666666
Hypothyroid,GaussianNB,self_paced,CL,Precision,-0.004220419064780249,0.0034416946123689133,3,0,0.0
Hypothyroid,GaussianNB,self_paced,CL,Recall,0.05308464849354385,0.06332303153719916,3,2,0.6666666666666666
Hypothyroid,GaussianNB,self_paced,CL,Specificity,-0.08620689655172413,0.06216467716317218,3,0,0.0
Hypothyroid,GaussianNB,self_paced,CLD,Balanced Accuracy,-0.024472699088045613,0.007059701326673108,3,0,0.0
Hypothyroid,GaussianNB,self_paced,CLD,F1 Score,0.03134220887287812,0.03693674013252506,3,2,0.6666666666666666
Hypothyroid,GaussianNB,self_paced,CLD,Precision,-0.005774087578496401,0.0018347495258895668,3,0,0.0
Hypothyroid,GaussianNB,self_paced,CLD,Recall,0.06599713055954093,0.07254919299724828,3,2,0.6666666666666666
Hypothyroid,GaussianNB,self_paced,CLD,Specificity,-0.11494252873563222,0.06968020490219619,3,0,0.0
Hypothyroid,GaussianNB,self_paced,DCP,Balanced Accuracy,-0.0615321822589423,0.020088013760426373,3,0,0.0
Hypothyroid,GaussianNB,self_paced,DCP,F1 Score,-0.011850136278853193,0.009785526155536515,3,0,0.0
Hypothyroid,GaussianNB,self_paced,DCP,Precision,-0.009895052108837862,0.0036992450064162355,3,0,0.0
Hypothyroid,GaussianNB,self_paced,DCP,Recall,-0.013868962219033887,0.017116719433929416,3,0,0.0
Hypothyroid,GaussianNB,self_paced,DCP,Specificity,-0.10919540229885057,0.03589079309424366,3,0,0.0
Hypothyroid,GaussianNB,self_paced,DS,Balanced Accuracy,-0.057463018849255386,0.02707975048518922,3,0,0.0
Hypothyroid,GaussianNB,self_paced,DS,F1 Score,-0.010322212320090562,0.030900751562142958,3,1,0.3333333333333333
Hypothyroid,GaussianNB,self_paced,DS,Precision,-0.009028685670197581,0.003079326994450618,3,0,0.0
Hypothyroid,GaussianNB,self_paced,DS,Recall,-0.011477761836441816,0.054159500970378326,3,1,0.3333333333333333
Hypothyroid,GaussianNB,self_paced,DS,Specificity,-0.10344827586206899,8.49837472194074e-17,3,0,0.0
Hypothyroid,GaussianNB,self_paced,F1,Balanced Accuracy,0.013885453256155275,0.006545067015225115,3,3,1.0
Hypothyroid,GaussianNB,self_paced,F1,F1 Score,0.004031508047705616,0.020830713033370602,3,1,0.3333333333333333
Hypothyroid,GaussianNB,self_paced,F1,Precision,0.0021958742205074135,0.00247234138966675,3,2,0.6666666666666666
Hypothyroid,GaussianNB,self_paced,F1,Recall,0.0047824007651841765,0.04043603983534753,3,1,0.3333333333333333
Hypothyroid,GaussianNB,self_paced,F1,Specificity,0.02298850574712642,0.0526732838500671,3,2,0.6666666666666666
Hypothyroid,GaussianNB,self_paced,F2,Balanced Accuracy,-0.015575784561091025,0.012674343056265393,3,0,0.0
Hypothyroid,GaussianNB,self_paced,F2,F1 Score,0.00679396420487947,0.024553269834935953,3,1,0.3333333333333333
Hypothyroid,GaussianNB,self_paced,F2,Precision,-0.0029775099417797732,0.003103147958344035,3,0,0.0
Hypothyroid,GaussianNB,self_paced,F2,Recall,0.01482544237207084,0.047721075263864945,3,1,0.3333333333333333
Hypothyroid,GaussianNB,self_paced,F2,Specificity,-0.04597701149425285,0.06527480857241688,3,0,0.0
Hypothyroid,GaussianNB,self_paced,F3,Balanced Accuracy,0.05289500156664858,0.04677910995396532,3,3,1.0
Hypothyroid,GaussianNB,self_paced,F3,F1 Score,0.023325263429875065,0.035446678217920614,3,3,1.0
Hypothyroid,GaussianNB,self_paced,F3,Precision,0.007175839850083225,0.006195151834486128,3,3,1.0
Hypothyroid,GaussianNB,self_paced,F3,Recall,0.036824485891917856,0.06303523510946683,3,2,0.6666666666666666
Hypothyroid,GaussianNB,self_paced,F3,Specificity,0.06896551724137934,0.06216467716317225,3,2,0.6666666666666666
Hypothyroid,GaussianNB,self_paced,F4,Balanced Accuracy,0.045230792064512894,0.014525809107492465,3,3,1.0
Hypothyroid,GaussianNB,self_paced,F4,F1 Score,0.023702089550782974,0.029583333497401443,3,3,1.0
Hypothyroid,GaussianNB,self_paced,F4,Precision,0.005870987999216852,0.0024371541543424815,3,3,1.0
Hypothyroid,GaussianNB,self_paced,F4,Recall,0.038737446197991465,0.0569025308896755,3,2,0.6666666666666666
Hypothyroid,GaussianNB,self_paced,F4,Specificity,0.051724137931034475,0.06216467716317225,3,2,0.6666666666666666
Hypothyroid,GaussianNB,self_paced,Harmfulness,Balanced Accuracy,-0.04022576229819097,0.011835196815355064,3,0,0.0
Hypothyroid,GaussianNB,self_paced,Harmfulness,F1 Score,-0.0055799772846990186,0.022792995235103246,3,1,0.3333333333333333
Hypothyroid,GaussianNB,self_paced,Harmfulness,Precision,-0.006488165396106675,0.0028026704557612284,3,0,0.0
Hypothyroid,GaussianNB,self_paced,Harmfulness,Recall,-0.005738880918220908,0.04377660345019319,3,1,0.3333333333333333
Hypothyroid,GaussianNB,self_paced,Harmfulness,Specificity,-0.07471264367816093,0.05542328023559166,3,0,0.0
Hypothyroid,GaussianNB,self_paced,LSC,Balanced Accuracy,0.0272596843615495,0.020494079632479012,3,3,1.0
Hypothyroid,GaussianNB,self_paced,LSC,F1 Score,0.029935815066178668,0.033052898820482894,3,2,0.6666666666666666
Hypothyroid,GaussianNB,self_paced,LSC,Precision,0.002548575071807798,0.002005215440888941,3,3,1.0
Hypothyroid,GaussianNB,self_paced,LSC,Recall,0.054519368723099,0.061291275074013794,3,2,0.6666666666666666
Hypothyroid,GaussianNB,self_paced,LSC,Specificity,2.7755575615628914e-17,0.029862944958084104,3,1,0.3333333333333333
Hypothyroid,GaussianNB,self_paced,LSR,Balanced Accuracy,-0.032343046554197806,0.02611285007627896,3,0,0.0
Hypothyroid,GaussianNB,self_paced,LSR,F1 Score,0.008865226697773307,0.014217973564220006,3,2,0.6666666666666666
Hypothyroid,GaussianNB,self_paced,LSR,Precision,-0.005941422428259013,0.004479109970869483,3,0,0.0
Hypothyroid,GaussianNB,self_paced,LSR,Recall,0.02152080344332859,0.027709050094444684,3,2,0.6666666666666666
Hypothyroid,GaussianNB,self_paced,LSR,Specificity,-0.08620689655172413,0.06216467716317218,3,0,0.0
Hypothyroid,GaussianNB,self_paced,MV,Balanced Accuracy,-0.03881990138359803,0.015374805815604643,3,0,0.0
Hypothyroid,GaussianNB,self_paced,MV,F1 Score,0.016447228144089093,0.03159463934274101,3,2,0.6666666666666666
Hypothyroid,GaussianNB,self_paced,MV,Precision,-0.007263535902220323,0.003377442103311503,3,0,0.0
Hypothyroid,GaussianNB,self_paced,MV,Recall,0.0373027259684362,0.062488613315301374,3,2,0.6666666666666666
Hypothyroid,GaussianNB,self_paced,MV,Specificity,-0.1149425287356322,0.07963451988822422,3,0,0.0
Hypothyroid,GaussianNB,self_paced,N1,Balanced Accuracy,-0.02394498590016325,0.015827684718195064,3,0,0.0
Hypothyroid,GaussianNB,self_paced,N1,F1 Score,-0.002655494897381113,0.03803759808815336,3,1,0.3333333333333333
Hypothyroid,GaussianNB,self_paced,N1,Precision,-0.0037853817017190114,0.0033680423839529752,3,0,0.0
Hypothyroid,GaussianNB,self_paced,N1,Recall,-0.0019129603060735745,0.07221266796050446,3,1,0.3333333333333333
Hypothyroid,GaussianNB,self_paced,N1,Specificity,-0.04597701149425285,0.07963451988822422,3,0,0.0
Hypothyroid,GaussianNB,self_paced,N2,Balanced Accuracy,-0.0005070993914807106,0.021942775012121253,3,2,0.6666666666666666
Hypothyroid,GaussianNB,self_paced,N2,F1 Score,0.020020963032928923,0.040306214963708106,3,1,0.3333333333333333
Hypothyroid,GaussianNB,self_paced,N2,Precision,-0.0009415751965223448,0.004094583995096623,3,1,0.3333333333333333
Hypothyroid,GaussianNB,self_paced,N2,Recall,0.03921568627450985,0.07833800183431185,3,2,0.6666666666666666
Hypothyroid,GaussianNB,self_paced,N2,Specificity,-0.04022988505747124,0.08677970615253731,3,1,0.3333333333333333
Hypothyroid,GaussianNB,self_paced,TD_P,Balanced Accuracy,-0.04142960800804759,0.025381298324770356,3,0,0.0
Hypothyroid,GaussianNB,self_paced,TD_P,F1 Score,-0.0010552830394698158,0.02738806543030339,3,1,0.3333333333333333
Hypothyroid,GaussianNB,self_paced,TD_P,Precision,-0.006937392664547737,0.003693220171315094,3,0,0.0
Hypothyroid,GaussianNB,self_paced,TD_P,Recall,0.0033476805356289865,0.04974846278530207,3,1,0.3333333333333333
Hypothyroid,GaussianNB,self_paced,TD_P,Specificity,-0.08620689655172413,0.04561640191490674,3,0,0.0
Hypothyroid,GaussianNB,self_paced,TD_U,Balanced Accuracy,-0.04575025973383462,0.008602624042186419,3,0,0.0
Hypothyroid,GaussianNB,self_paced,TD_U,F1 Score,0.005860089371021078,0.04456835742373692,3,1,0.3333333333333333
Hypothyroid,GaussianNB,self_paced,TD_U,Precision,-0.007811400850448254,0.0011668097977340535,3,0,0.0
Hypothyroid,GaussianNB,self_paced,TD_U,Recall,0.01769488283118137,0.08561966696330787,3,1,0.3333333333333333
Hypothyroid,GaussianNB,self_paced,TD_U,Specificity,-0.10919540229885057,0.0696802049021962,3,0,0.0
Hypothyroid,GaussianNB,self_paced,kDN,Balanced Accuracy,-0.005763617473902897,0.035569861840796045,3,1,0.3333333333333333
Hypothyroid,GaussianNB,self_paced,kDN,F1 Score,0.011808096206981497,0.02414201705672228,3,1,0.3333333333333333
Hypothyroid,GaussianNB,self_paced,kDN,Precision,-0.0018442643664810705,0.005896500418574291,3,1,0.3333333333333333
Hypothyroid,GaussianNB,self_paced,kDN,Recall,0.02295552367288393,0.0464237867643139,3,2,0.6666666666666666
Hypothyroid,GaussianNB,self_paced,kDN,Specificity,-0.03448275862068969,0.08958883487425229,3,1,0.3333333333333333
Hypothyroid,GaussianNB,static,CB,Balanced Accuracy,-0.0070004452580022525,0.014227923017909913,3,1,0.3333333333333333
Hypothyroid,GaussianNB,static,CB,F1 Score,0.03831386628456087,0.037609766666472415,3,3,1.0
Hypothyroid,GaussianNB,static,CB,Precision,-0.0033554688025613975,0.0011593901341797877,3,0,0.0
Hypothyroid,GaussianNB,static,CB,Recall,0.0779531324725012,0.07245455534543482,3,3,1.0
Hypothyroid,GaussianNB,static,CB,Specificity,-0.09195402298850575,0.055423280235591635,3,0,0.0
Hypothyroid,GaussianNB,static,CL,Balanced Accuracy,0.05717854845891257,0.012307343839725668,3,3,1.0
Hypothyroid,GaussianNB,static,CL,F1 Score,0.04159628413790913,0.03585648643992952,3,3,1.0
Hypothyroid,GaussianNB,static,CL,Precision,0.006518002846597019,0.0019764243882819453,3,3,1.0
Hypothyroid,GaussianNB,static,CL,Recall,0.07412721186035398,0.06961473875146024,3,3,1.0
Hypothyroid,GaussianNB,static,CL,Specificity,0.040229885057471215,0.06527480857241691,3,2,0.6666666666666666
Hypothyroid,GaussianNB,static,CLD,Balanced Accuracy,0.04496693547057177,0.03028682230981575,3,3,1.0
Hypothyroid,GaussianNB,static,CLD,F1 Score,0.03993655921028231,0.03460487042650045,3,3,1.0
Hypothyroid,GaussianNB,static,CLD,Precision,0.004610370174702745,0.005253827856484618,3,2,0.6666666666666666
Hypothyroid,GaussianNB,static,CLD,Recall,0.07269249163079879,0.06743693825756987,3,3,1.0
Hypothyroid,GaussianNB,static,CLD,Specificity,0.017241379310344824,0.09123280382981351,3,1,0.3333333333333333
Hypothyroid,GaussianNB,static,DCP,Balanced Accuracy,-0.002688039050775859,0.02198609620818573,3,1,0.3333333333333333
Hypothyroid,GaussianNB,static,DCP,F1 Score,0.03729647682272178,0.034975965952014035,3,3,1.0
Hypothyroid,GaussianNB,static,DCP,Precision,-0.002705928328480859,0.004908048772828467,3,1,0.3333333333333333
Hypothyroid,GaussianNB,static,DCP,Recall,0.07508369201339082,0.07032080854209957,3,3,1.0
Hypothyroid,GaussianNB,static,DCP,Specificity,-0.08045977011494251,0.10102526339797097,3,1,0.3333333333333333
Hypothyroid,GaussianNB,static,DS,Balanced Accuracy,0.1596744669272251,0.0720071480423476,3,3,1.0
Hypothyroid,GaussianNB,static,DS,F1 Score,0.04618870602570028,0.03200234011127576,3,3,1.0
Hypothyroid,GaussianNB,static,DS,Precision,0.022792430779791057,0.012018037152463534,3,3,1.0
Hypothyroid,GaussianNB,static,DS,Recall,0.06647537063605924,0.0669314030260172,3,3,1.0
Hypothyroid,GaussianNB,static,DS,Specificity,0.2528735632183909,0.18596195042946476,3,3,1.0
Hypothyroid,GaussianNB,static,F1,Balanced Accuracy,0.07038786919309359,0.04191687094710794,3,3,1.0
Hypothyroid,GaussianNB,static,F1,F1 Score,0.016318827298892224,0.023709196306848673,3,3,1.0
