dataset,hardness_metric,random_seed,weighting_strategy,ks_mean,ks_std
Thoracic,Harmfulness,26226,static,0.7535930735930737,0.1526842557780008
Thoracic,Harmfulness,26226,self_paced,0.6553896103896103,0.1720683027069827
Thoracic,F1,670488,curriculum,0.64991341991342,0.1510127322413615
Thoracic,F1,670488,static,0.6524025974025974,0.164213896433244
Hypothyroid,F3,26226,self_paced,0.6814281743936907,0.1981801217553275
Thoracic,F1,670488,self_paced,0.6277922077922077,0.1638407814095519
Thoracic,F1,116740,curriculum,0.6069047619047618,0.1521395667806833
Thoracic,F1,116740,static,0.6394372294372295,0.1727736975009597
Thoracic,F1,116740,self_paced,0.6331818181818182,0.1639148721310779
Thoracic,F1,26226,curriculum,0.6582467532467533,0.1471183380851899
Thoracic,F1,26226,static,0.6304329004329005,0.14988083320747
Thoracic,F1,26226,self_paced,0.6274025974025974,0.1766813975025641
Thoracic,F2,670488,curriculum,0.6553246753246753,0.1800748388405251
Thoracic,F2,670488,static,0.741082251082251,0.1685690133610334
Hypothyroid,F4,670488,curriculum,0.6371827809732544,0.1781304725770347
Thoracic,F2,670488,self_paced,0.6176190476190476,0.1678783804294589
Thoracic,F2,116740,curriculum,0.6869264069264069,0.1756419874534596
Thoracic,F2,116740,static,0.7541774891774893,0.1627441174289432
Thoracic,F2,116740,self_paced,0.6302813852813852,0.1561616144948708
Thoracic,F2,26226,curriculum,0.6687662337662339,0.1644081754734712
Thoracic,F2,26226,static,0.7535064935064935,0.169406633864524
Thoracic,F2,26226,self_paced,0.6554978354978356,0.1655667930525732
Thoracic,F3,670488,curriculum,0.7257359307359308,0.1556794524088701
Thoracic,F3,670488,static,0.6907359307359308,0.1601646130865704
Hypothyroid,F4,670488,static,0.6837778595347968,0.1910698903183339
Thoracic,F3,670488,self_paced,0.6799350649350651,0.1933931580707444
Thoracic,F3,116740,curriculum,0.7290259740259741,0.1570449828172224
Thoracic,F3,116740,static,0.7356060606060606,0.1580280039156076
Thoracic,F3,116740,self_paced,0.6641774891774891,0.1756027002996882
Thoracic,F3,26226,curriculum,0.7043722943722942,0.1673038166953367
Thoracic,F3,26226,static,0.716991341991342,0.1498295227598497
Thoracic,F3,26226,self_paced,0.6601731601731601,0.1943011757782002
Thoracic,F4,670488,curriculum,0.6609307359307359,0.1774206656916162
Hypothyroid,F4,670488,self_paced,0.6697664745654113,0.1999525665723747
Thoracic,F4,670488,static,0.6406926406926408,0.1573074192305461
Thoracic,F4,670488,self_paced,0.6881601731601732,0.1743479635200137
Thoracic,F4,116740,curriculum,0.6578571428571429,0.1445733946021573
Thoracic,F4,116740,static,0.6987878787878787,0.1633545983405747
Thoracic,F4,116740,self_paced,0.6763852813852813,0.1728640243517655
Thoracic,F4,26226,curriculum,0.6777705627705628,0.1529418849744303
Thoracic,F4,26226,static,0.6567316017316017,0.1578450407100115
Thoracic,F4,26226,self_paced,0.6845454545454546,0.1689671225278546
Hypothyroid,F4,116740,curriculum,0.6676937369534676,0.187199170518039
Hypothyroid,F4,116740,static,0.6411746678162821,0.1850083696241629
Hypothyroid,F4,116740,self_paced,0.7077556108196339,0.2104981780660916
Hypothyroid,F4,26226,curriculum,0.6748866661568763,0.1991536415629919
Hypothyroid,F4,26226,static,0.6835469885198926,0.181874558824367
Hypothyroid,F4,26226,self_paced,0.6722823933498292,0.2045574894383134
BCWDD,Baseline,670488,static,0.2471660754063196,0.0546112273195894
BCWDD,Baseline,116740,static,0.2121854632456068,0.0600944390072826
BCWDD,Baseline,26226,static,0.2213678739377939,0.0659028328779442
BCWDD,kDN,670488,curriculum,0.5122432142562494,0.1795808378971168
BCWDD,kDN,670488,static,0.5112861975084564,0.1716002515280159
BCWDD,kDN,670488,self_paced,0.2101559277287352,0.0749973265622993
BCWDD,kDN,116740,curriculum,0.5011385199240987,0.1677169843670434
BCWDD,kDN,116740,static,0.4883920468608201,0.1775840336610599
BCWDD,kDN,116740,self_paced,0.2508291395099414,0.0719435807068501
BCWDD,kDN,26226,curriculum,0.5117317053048429,0.1868863004089748
BCWDD,kDN,26226,static,0.4632786073756291,0.2018652535209829
BCWDD,kDN,26226,self_paced,0.2461018067816186,0.0754436679899532
BCWDD,DS,670488,curriculum,0.216170282979952,0.0656771707452863
BCWDD,DS,670488,static,0.2309297912713472,0.0697970464434369
BCWDD,DS,670488,self_paced,0.2461760580810164,0.0820826728409714
BCWDD,DS,116740,curriculum,0.24649781371174,0.0562754497500792
BCWDD,DS,116740,static,0.2155185215741275,0.0892974712178388
BCWDD,DS,116740,self_paced,0.2579820146852569,0.069408384725731
BCWDD,DS,26226,curriculum,0.2280999917498556,0.0620397088511694
BCWDD,DS,26226,static,0.2430740037950664,0.0780238386196128
BCWDD,DS,26226,self_paced,0.2379671644253775,0.052102275204078
BCWDD,DCP,670488,curriculum,0.6430987542281992,0.1782252420823555
BCWDD,DCP,670488,static,0.6451612903225807,0.1553362492751522
BCWDD,DCP,670488,self_paced,0.2263262107086874,0.058007305464541
BCWDD,DCP,116740,curriculum,0.4526194208398647,0.2202040427208707
BCWDD,DCP,116740,static,0.4959821796881445,0.2051361684093114
BCWDD,DCP,116740,self_paced,0.2340730962791849,0.0544855874829698
BCWDD,DCP,26226,curriculum,0.5554657206501113,0.159431471537177
BCWDD,DCP,26226,static,0.6021367873937794,0.1139544453885849
BCWDD,DCP,26226,self_paced,0.2544097021697879,0.0683270801089576
BCWDD,TD_P,670488,curriculum,0.4837719660094051,0.2320449432132351
BCWDD,TD_P,670488,static,0.481750680636911,0.2147773815927213
BCWDD,TD_P,670488,self_paced,0.2360696312185463,0.0686382858436682
BCWDD,TD_P,116740,curriculum,0.5590875340318456,0.1871003302564686
BCWDD,TD_P,116740,static,0.5299645243791766,0.2114536133000024
BCWDD,TD_P,116740,self_paced,0.2641943734015345,0.0604547432302874
BCWDD,TD_P,26226,curriculum,0.4483540961966833,0.2444068320663128
BCWDD,TD_P,26226,static,0.4344526029205511,0.2150475499303419
BCWDD,TD_P,26226,self_paced,0.2087699034733107,0.0667615487503002
BCWDD,TD_U,670488,curriculum,0.4942083986469762,0.2282171389028148
BCWDD,TD_U,670488,static,0.5047933338833431,0.2557056381697409
BCWDD,TD_U,670488,self_paced,0.2377939113934493,0.0635353908345171
BCWDD,TD_U,116740,curriculum,0.5414817259302038,0.229245275053588
BCWDD,TD_U,116740,static,0.5525534196848444,0.2370617600247277
BCWDD,TD_U,116740,self_paced,0.2281494926161207,0.081541529742986
BCWDD,TD_U,26226,curriculum,0.4973764540879466,0.2711359721606948
BCWDD,TD_U,26226,static,0.4647223826416962,0.2780794735971994
BCWDD,TD_U,26226,self_paced,0.2468360696312185,0.0611475200081903
BCWDD,CL,670488,curriculum,0.5045623298407722,0.1104454793213642
BCWDD,CL,670488,static,0.5479003382559194,0.1074084563338434
BCWDD,CL,670488,self_paced,0.2456315485520996,0.0604896276135929
BCWDD,CL,116740,curriculum,0.3968154442702747,0.0858707906274635
BCWDD,CL,116740,static,0.4066083656463988,0.0882134487801093
BCWDD,CL,116740,self_paced,0.2411022192888375,0.0720005504280109
BCWDD,CL,26226,curriculum,0.470060226053956,0.1199093762321965
BCWDD,CL,26226,static,0.4644913785991254,0.092279671615502
BCWDD,CL,26226,self_paced,0.2744080521409125,0.0721764539813534
BCWDD,CLD,670488,curriculum,0.5273574787558782,0.1356676498884541
BCWDD,CLD,670488,static,0.5566207408629651,0.0992210980287474
BCWDD,CLD,670488,self_paced,0.2687567032423067,0.0666711885172069
BCWDD,CLD,116740,curriculum,0.3883507961389323,0.1045094651695286
BCWDD,CLD,116740,static,0.3957841762230839,0.0874226641420096
BCWDD,CLD,116740,self_paced,0.2696312185463245,0.0631369917407348
BCWDD,CLD,26226,curriculum,0.4972857024997937,0.1306047651947099
BCWDD,CLD,26226,static,0.4377774111046942,0.1278913150167434
BCWDD,CLD,26226,self_paced,0.2372659021532876,0.0785008126340308
BCWDD,MV,670488,curriculum,0.2413002227538981,0.0779616712825297
BCWDD,MV,670488,static,0.2241399224486428,0.0710928196458147
BCWDD,MV,670488,self_paced,0.2309462915601023,0.0550977107450103
BCWDD,MV,116740,curriculum,0.2381486676016829,0.0604867435744786
BCWDD,MV,116740,static,0.2709429915023513,0.0799808535077827
BCWDD,MV,116740,self_paced,0.2229601518026565,0.0477140365178593
BCWDD,MV,26226,curriculum,0.2461925583697714,0.0659344529295309
BCWDD,MV,26226,static,0.2483870967741935,0.0769799844452463
BCWDD,MV,26226,self_paced,0.2219123834667106,0.076358145971241
BCWDD,CB,670488,curriculum,0.2436927646233809,0.0850372272931761
BCWDD,CB,670488,static,0.262197838462173,0.0809474266144325
BCWDD,CB,670488,self_paced,0.2496906195858427,0.076878110590571
BCWDD,CB,116740,curriculum,0.2243544262024585,0.0718202282125421
BCWDD,CB,116740,static,0.2522894150647636,0.083193467581518
BCWDD,CB,116740,self_paced,0.23258807029123,0.0547571187625745
BCWDD,CB,26226,curriculum,0.2086049005857602,0.072134684329734
BCWDD,CB,26226,static,0.2383301707779886,0.0779856434528684
BCWDD,CB,26226,self_paced,0.2217391304347825,0.0726843647378704
BCWDD,N1,670488,curriculum,0.6061958584275225,0.1326363444322768
BCWDD,N1,670488,static,0.6366966421912384,0.1421891735218284
BCWDD,N1,670488,self_paced,0.2397574457553007,0.0715401735324819
BCWDD,N1,116740,curriculum,0.575843577262602,0.1620654224684336
BCWDD,N1,116740,static,0.5586255259467039,0.1534163627456486
BCWDD,N1,116740,self_paced,0.2526854219948849,0.048184113444906
BCWDD,N1,26226,curriculum,0.6174573055028463,0.1498721223079953
BCWDD,N1,26226,static,0.6402854549954623,0.1598279784078673
BCWDD,N1,26226,self_paced,0.2117152050160878,0.0676855862994309
BCWDD,N2,670488,curriculum,0.3010312680471908,0.0736558705332968
BCWDD,N2,670488,static,0.2758353271182245,0.0864863481123097
BCWDD,N2,670488,self_paced,0.2975497071198746,0.0640375037404653
BCWDD,N2,116740,curriculum,0.2839947199075984,0.0770464618116028
BCWDD,N2,116740,static,0.245920303605313,0.0776349913352217
BCWDD,N2,116740,self_paced,0.2486676016830294,0.0799894670147869
BCWDD,N2,26226,curriculum,0.2418117317053048,0.0691283127252374
BCWDD,N2,26226,static,0.2904958336770893,0.0706585983712126
BCWDD,N2,26226,self_paced,0.2654731457800511,0.0820782554484587
BCWDD,LSC,670488,curriculum,0.2778483623463411,0.0713303351117289
BCWDD,LSC,670488,static,0.2619915848527349,0.0774067588046148
BCWDD,LSC,670488,self_paced,0.2615873277782362,0.0794645572314859
BCWDD,LSC,116740,curriculum,0.2428842504743833,0.0646551187401126
BCWDD,LSC,116740,static,0.255960729312763,0.0765022004307139
BCWDD,LSC,116740,self_paced,0.2841844732282815,0.0650135561567162
BCWDD,LSC,26226,curriculum,0.2896708192393367,0.0785394410393203
BCWDD,LSC,26226,static,0.2564144872535269,0.0812409332108927
BCWDD,LSC,26226,self_paced,0.2475290817589307,0.0732656866623835
BCWDD,LSR,670488,curriculum,0.2645738800429008,0.0525965928170061
BCWDD,LSR,670488,static,0.264516129032258,0.057349151650217
BCWDD,LSR,670488,self_paced,0.3013612738222918,0.0750969182368517
BCWDD,LSR,116740,curriculum,0.2919396089431564,0.0712051632113615
BCWDD,LSR,116740,static,0.2386436762643346,0.0593692507685868
BCWDD,LSR,116740,self_paced,0.2494678656876495,0.0740830827428193
BCWDD,LSR,26226,curriculum,0.2342133487336028,0.0785158772159565
BCWDD,LSR,26226,static,0.2704562329840772,0.0775976670047708
BCWDD,LSR,26226,self_paced,0.2684844484778483,0.067424948857513
BCWDD,Harmfulness,670488,curriculum,0.6752000660011549,0.1683709248948892
BCWDD,Harmfulness,670488,static,0.6479993399884499,0.152240258680645
BCWDD,Harmfulness,670488,self_paced,0.2440722712647471,0.0486490454601838
BCWDD,Harmfulness,116740,curriculum,0.6713637488656051,0.1691519325574128
BCWDD,Harmfulness,116740,static,0.670423232406567,0.1696915487102734
BCWDD,Harmfulness,116740,self_paced,0.22715122514644,0.0612524122760184
BCWDD,Harmfulness,26226,curriculum,0.6839947199075984,0.153845875473623
BCWDD,Harmfulness,26226,static,0.6831532051810905,0.1522492167311248
BCWDD,Harmfulness,26226,self_paced,0.2519924098671727,0.0505712639085918
BCWDD,F1,670488,curriculum,0.2271594752908176,0.0778992227881862
BCWDD,F1,670488,static,0.2411434700107252,0.060753770788058
BCWDD,F1,670488,self_paced,0.2674696807194125,0.0767211839795559
BCWDD,F1,116740,curriculum,0.230550284629981,0.0643175255346573
BCWDD,F1,116740,static,0.2350796138932431,0.0701504900833699
BCWDD,F1,116740,self_paced,0.2317053048428347,0.0683592973776627
BCWDD,F1,26226,curriculum,0.232414817259302,0.0624575249833059
BCWDD,F1,26226,static,0.2415064763633363,0.066584514600301
BCWDD,F1,26226,self_paced,0.2571239996699943,0.0816135798902972
BCWDD,F2,670488,curriculum,0.332901575777576,0.1129880010623197
BCWDD,F2,670488,static,0.3577922613645739,0.1350736011259518
BCWDD,F2,670488,self_paced,0.2410444682781948,0.0772564497007391
BCWDD,F2,116740,curriculum,0.3574457553007177,0.1069862563466041
BCWDD,F2,116740,static,0.3044468278194869,0.1004756296900345
BCWDD,F2,116740,self_paced,0.2673624288425048,0.0595197630570458
BCWDD,F2,26226,curriculum,0.287138024915436,0.1025340403350774
BCWDD,F2,26226,static,0.3371999009982674,0.1081092875152376
BCWDD,F2,26226,self_paced,0.2596485438495173,0.0765695317429928
BCWDD,F3,670488,curriculum,0.2748370596485438,0.0714460797807885
BCWDD,F3,670488,static,0.260803564062371,0.0676953600626265
BCWDD,F3,670488,self_paced,0.2854549954624206,0.08058330199496
BCWDD,F3,116740,curriculum,0.2719165085388994,0.0771361171865873
BCWDD,F3,116740,static,0.2656381486676017,0.062430072872946
BCWDD,F3,116740,self_paced,0.2364326375711575,0.0643121450985627
BCWDD,F3,26226,curriculum,0.2663889118059566,0.0628846981250047
BCWDD,F3,26226,static,0.2747298077716361,0.0702080160925999
BCWDD,F3,26226,self_paced,0.2414157247751835,0.0706122623056972
BCWDD,F4,670488,curriculum,0.2318290570084976,0.0709139872608751
BCWDD,F4,670488,static,0.2372741522976652,0.063337791425619
BCWDD,F4,670488,self_paced,0.258922531144295,0.0773576774973028
BCWDD,F4,116740,curriculum,0.2280092401617028,0.0589549856349924
BCWDD,F4,116740,static,0.2063526111706955,0.0714553353699685
BCWDD,F4,116740,self_paced,0.2678574375051563,0.0643548333143411
BCWDD,F4,26226,curriculum,0.2018315320518109,0.0785945880774108
BCWDD,F4,26226,static,0.2264829634518604,0.055076752775335
BCWDD,F4,26226,self_paced,0.2677089349063609,0.0561947621220435
HeartCleveland,Baseline,670488,static,0.4899634407118713,0.1599127815542153
HeartCleveland,Baseline,116740,static,0.5054838932192868,0.1614285205403359
HeartCleveland,Baseline,26226,static,0.4887907843002001,0.1840819854629061
HeartCleveland,kDN,670488,curriculum,0.625370766365455,0.1154703947593031
HeartCleveland,kDN,670488,static,0.6243705594260882,0.1271144092591134
HeartCleveland,kDN,670488,self_paced,0.5559426088156171,0.1620785684139399
HeartCleveland,kDN,116740,curriculum,0.5871904531972133,0.1528575974739825
HeartCleveland,kDN,116740,static,0.6143684900324206,0.1362419852905026
HeartCleveland,kDN,116740,self_paced,0.5312478443815961,0.1718363142239079
HeartCleveland,kDN,26226,curriculum,0.5909498516934538,0.1421524169712472
HeartCleveland,kDN,26226,static,0.6035386631716907,0.1323673487031005
HeartCleveland,kDN,26226,self_paced,0.5339380561495483,0.174878624872155
HeartCleveland,DS,670488,curriculum,0.5687728495550805,0.1610693765258435
HeartCleveland,DS,670488,static,0.5525281092639857,0.1674871321482937
HeartCleveland,DS,670488,self_paced,0.5436642063875284,0.1537447039045196
HeartCleveland,DS,116740,curriculum,0.5215216941436159,0.1899836789486116
HeartCleveland,DS,116740,static,0.5536317858867351,0.1770079179574364
HeartCleveland,DS,116740,self_paced,0.5289715113471752,0.1869524753115061
HeartCleveland,DS,26226,curriculum,0.5387321514796165,0.1764287931291476
HeartCleveland,DS,26226,static,0.5003104090501483,0.1961444149067329
HeartCleveland,DS,26226,self_paced,0.5327998896323378,0.1703332106175474
HeartCleveland,DCP,670488,curriculum,0.6238877009036352,0.1386031627261885
HeartCleveland,DCP,670488,static,0.6142305304545769,0.1421120642061214
HeartCleveland,DCP,670488,self_paced,0.5231772090777401,0.1621559361509124
HeartCleveland,DCP,116740,curriculum,0.6193005449403326,0.1357352414689278
HeartCleveland,DCP,116740,static,0.6200938125129338,0.1469017406618185
HeartCleveland,DCP,116740,self_paced,0.5116920742222528,0.18726405635614
HeartCleveland,DCP,26226,curriculum,0.5930537352555701,0.1446272315934243
HeartCleveland,DCP,26226,static,0.6063323446230254,0.1329438293284429
HeartCleveland,DCP,26226,self_paced,0.509898599710285,0.1782192802608809
HeartCleveland,TD_P,670488,curriculum,0.5817065599779265,0.1372412491672352
HeartCleveland,TD_P,670488,static,0.5682555011381666,0.1817434704454752
HeartCleveland,TD_P,670488,self_paced,0.5507001448575568,0.1669236245271815
HeartCleveland,TD_P,116740,curriculum,0.5840863626957302,0.165356571833511
HeartCleveland,TD_P,116740,static,0.5816375801890047,0.1674187367236997
HeartCleveland,TD_P,116740,self_paced,0.5171069876526178,0.1772270702409982
HeartCleveland,TD_P,26226,curriculum,0.5448023729047388,0.1671944441051937
HeartCleveland,TD_P,26226,static,0.5176933158584535,0.1559519684211224
HeartCleveland,TD_P,26226,self_paced,0.5143133062012829,0.1882857135517872
HeartCleveland,TD_U,670488,curriculum,0.5859143271021592,0.133167157420265
HeartCleveland,TD_U,670488,static,0.5911223011657585,0.1377461833441818
HeartCleveland,TD_U,670488,self_paced,0.5108988066496516,0.1641380599951183
HeartCleveland,TD_U,116740,curriculum,0.5617714009795131,0.1915767072929846
HeartCleveland,TD_U,116740,static,0.5732565358350004,0.1661875477881454
HeartCleveland,TD_U,116740,self_paced,0.4920673242739877,0.1960362670357455
HeartCleveland,TD_U,26226,curriculum,0.5704628543836656,0.1545447643475557
HeartCleveland,TD_U,26226,static,0.5398703179968269,0.1694712021036497
HeartCleveland,TD_U,26226,self_paced,0.4747189073601434,0.1930032305982183
HeartCleveland,CL,670488,curriculum,0.6134372628819756,0.1462793477410741
HeartCleveland,CL,670488,static,0.6302683313789059,0.1390801904369027
HeartCleveland,CL,670488,self_paced,0.5286266124025659,0.1542646000257205
HeartCleveland,CL,116740,curriculum,0.6381320273159964,0.1147507555849692
HeartCleveland,CL,116740,static,0.6350624267089744,0.1032159693185587
HeartCleveland,CL,116740,self_paced,0.5408360350417328,0.1764879713291164
HeartCleveland,CL,26226,curriculum,0.6286473063392426,0.144576013939603
HeartCleveland,CL,26226,static,0.6314064978961165,0.1399734921056493
HeartCleveland,CL,26226,self_paced,0.5048285852245292,0.1590161325024882
HeartCleveland,CLD,670488,curriculum,0.6031247844381596,0.1346626868530099
HeartCleveland,CLD,670488,static,0.6283024073946334,0.1310104940244336
HeartCleveland,CLD,670488,self_paced,0.5583913913223425,0.1541411071338855
HeartCleveland,CLD,116740,curriculum,0.6164033938056149,0.1003336579808503
HeartCleveland,CLD,116740,static,0.6230944333310341,0.1046458637520061
HeartCleveland,CLD,116740,self_paced,0.5442850244878251,0.1772458360740153
HeartCleveland,CLD,26226,curriculum,0.5765330758087881,0.1659445421535701
HeartCleveland,CLD,26226,static,0.6023315168655584,0.1446946399728085
HeartCleveland,CLD,26226,self_paced,0.5002759191556874,0.1759481506127853
HeartCleveland,MV,670488,curriculum,0.5079671656204732,0.1721436344350436
HeartCleveland,MV,670488,static,0.5377664344347106,0.183022164532764
HeartCleveland,MV,670488,self_paced,0.4899289508174104,0.175379811055657
HeartCleveland,MV,116740,curriculum,0.5192108712147341,0.1952995321701964
HeartCleveland,MV,116740,static,0.5401462371525143,0.1908066031014034
HeartCleveland,MV,116740,self_paced,0.5056218527971305,0.1890806980912637
HeartCleveland,MV,26226,curriculum,0.5290749810305581,0.1811542824983738
HeartCleveland,MV,26226,static,0.506208181002966,0.1811125573222846
HeartCleveland,MV,26226,self_paced,0.4766848313444161,0.2138453699705132
HeartCleveland,CB,670488,curriculum,0.4737531903152377,0.1940644948447217
HeartCleveland,CB,670488,static,0.5190384217424294,0.1850165149753032
HeartCleveland,CB,670488,self_paced,0.4768917707111816,0.1617786689600051
HeartCleveland,CB,116740,curriculum,0.522314961716217,0.1915828543784786
HeartCleveland,CB,116740,static,0.516589639235704,0.1972255089749783
HeartCleveland,CB,116740,self_paced,0.5180727046975236,0.1970076689487105
HeartCleveland,CB,26226,curriculum,0.485203835276264,0.1935017591318502
HeartCleveland,CB,26226,static,0.5190384217424294,0.1781792311477971
HeartCleveland,CB,26226,self_paced,0.5259019107401531,0.1821733632511368
HeartCleveland,N1,670488,curriculum,0.5866041249913776,0.1240168938302853
HeartCleveland,N1,670488,static,0.6212664689246052,0.1215441742208967
HeartCleveland,N1,670488,self_paced,0.5146237152514314,0.1948132768739402
HeartCleveland,N1,116740,curriculum,0.5963992550182796,0.1264019765192998
HeartCleveland,N1,116740,static,0.6068496930399393,0.1497924864358642
HeartCleveland,N1,116740,self_paced,0.4668207215285921,0.1762119086397127
HeartCleveland,N1,26226,curriculum,0.6055045871559633,0.1374835548303366
HeartCleveland,N1,26226,static,0.5752224598192731,0.1582841326201081
HeartCleveland,N1,26226,self_paced,0.5002759191556874,0.1834418014798145
HeartCleveland,N2,670488,curriculum,0.5403531765192798,0.1779368953714776
HeartCleveland,N2,670488,static,0.5488376905566669,0.176795054345545
HeartCleveland,N2,670488,self_paced,0.513864937573291,0.1776908283249171
HeartCleveland,N2,116740,curriculum,0.5824653376560668,0.1561814539791053
HeartCleveland,N2,116740,static,0.5488376905566669,0.1813294352005721
HeartCleveland,N2,116740,self_paced,0.5123473822170105,0.2027853428883268
HeartCleveland,N2,26226,curriculum,0.5435952265986066,0.171844551911805
HeartCleveland,N2,26226,static,0.5010691867282887,0.168698221857972
HeartCleveland,N2,26226,self_paced,0.5112092156998,0.1725487470337915
HeartCleveland,LSC,670488,curriculum,0.4903773194454025,0.1977487535717023
HeartCleveland,LSC,670488,static,0.4966544802372905,0.1921212445117013
HeartCleveland,LSC,670488,self_paced,0.5472511554114645,0.16108665730476
HeartCleveland,LSC,116740,curriculum,0.5187969924812029,0.1774233789107272
HeartCleveland,LSC,116740,static,0.5148306546181969,0.1999507570381019
HeartCleveland,LSC,116740,self_paced,0.5438021659653722,0.1765439864451504
HeartCleveland,LSC,26226,curriculum,0.4928605918465888,0.190831460904211
HeartCleveland,LSC,26226,static,0.4825826032972339,0.19537756556362
HeartCleveland,LSC,26226,self_paced,0.5124508519003932,0.1620569709107477
HeartCleveland,LSR,670488,curriculum,0.544767883010278,0.1701285950611727
HeartCleveland,LSR,670488,static,0.5597020073118576,0.168447627643013
HeartCleveland,LSR,670488,self_paced,0.5184520935365937,0.1472325401613991
HeartCleveland,LSR,116740,curriculum,0.5189004621645859,0.1912022728071178
HeartCleveland,LSR,116740,static,0.5454231910050356,0.1789263525748591
HeartCleveland,LSR,116740,self_paced,0.520590466993171,0.1590035756429157
HeartCleveland,LSR,26226,curriculum,0.5254535421121611,0.1752338539312674
HeartCleveland,LSR,26226,static,0.5012416362005933,0.187361770145041
HeartCleveland,LSR,26226,self_paced,0.5403531765192798,0.1602665830106042
HeartCleveland,Harmfulness,670488,curriculum,0.6679312961302338,0.1053449887333392
HeartCleveland,Harmfulness,670488,static,0.6625508725943299,0.1113282292226965
HeartCleveland,Harmfulness,670488,self_paced,0.5210733255156239,0.1865309281077101
HeartCleveland,Harmfulness,116740,curriculum,0.6356832448092709,0.1188788814616776
HeartCleveland,Harmfulness,116740,static,0.6399255018279646,0.1183323499449749
HeartCleveland,Harmfulness,116740,self_paced,0.5030696006070221,0.1517381172317224
HeartCleveland,Harmfulness,26226,curriculum,0.6476167482927503,0.1172035682886327
HeartCleveland,Harmfulness,26226,static,0.6445126577912672,0.1144942372509128
HeartCleveland,Harmfulness,26226,self_paced,0.5067945092088019,0.1768606140865099
HeartCleveland,F1,670488,curriculum,0.5006208181002966,0.1755770773763979
HeartCleveland,F1,670488,static,0.5294198799751673,0.1847160128160867
HeartCleveland,F1,670488,self_paced,0.4550596675174173,0.2028896353081709
HeartCleveland,F1,116740,curriculum,0.509864109815824,0.1805040843183625
HeartCleveland,F1,116740,static,0.5210043457267021,0.1906243081459271
HeartCleveland,F1,116740,self_paced,0.5092777816099882,0.1841725228105497
HeartCleveland,F1,26226,curriculum,0.4974477478098917,0.1797065328060612
HeartCleveland,F1,26226,static,0.4716493067531213,0.1684852242973803
HeartCleveland,F1,26226,self_paced,0.4805132096295785,0.192309268056105
HeartCleveland,F2,670488,curriculum,0.5004828585224529,0.1847047458658163
HeartCleveland,F2,670488,static,0.5000689797889218,0.1934976064484025
HeartCleveland,F2,670488,self_paced,0.482548113402773,0.1972161992354688
HeartCleveland,F2,116740,curriculum,0.5121749327447058,0.1973055057667107
HeartCleveland,F2,116740,static,0.5137269779954473,0.197196341814745
HeartCleveland,F2,116740,self_paced,0.503586949023936,0.190691781925849
HeartCleveland,F2,26226,curriculum,0.4500241429261226,0.1531098833438124
HeartCleveland,F2,26226,static,0.4812374974132579,0.1975982763413804
HeartCleveland,F2,26226,self_paced,0.5064841001586535,0.187798666171608
HeartCleveland,F3,670488,curriculum,0.5999517141477548,0.130236293933987
HeartCleveland,F3,670488,static,0.6022280471821757,0.1336972854724978
HeartCleveland,F3,670488,self_paced,0.4899289508174105,0.1935248016782644
HeartCleveland,F3,116740,curriculum,0.5957094571290612,0.1449210534963994
HeartCleveland,F3,116740,static,0.6022625370766367,0.1403287636465537
HeartCleveland,F3,116740,self_paced,0.4898944609229496,0.1987341597897508
HeartCleveland,F3,26226,curriculum,0.5884665792922673,0.1430493974891514
HeartCleveland,F3,26226,static,0.5848796302683315,0.1448369105991599
HeartCleveland,F3,26226,self_paced,0.4702697109746844,0.2009281230478068
HeartCleveland,F4,670488,curriculum,0.5190384217424294,0.1886633324408609
HeartCleveland,F4,670488,static,0.5050355245912949,0.1775382083143632
HeartCleveland,F4,670488,self_paced,0.5342829550941575,0.1873483733555834
HeartCleveland,F4,116740,curriculum,0.525936400634614,0.2079140465269539
HeartCleveland,F4,116740,static,0.5144167758846658,0.1787027275116594
HeartCleveland,F4,116740,self_paced,0.5000689797889218,0.1893523758798737
HeartCleveland,F4,26226,curriculum,0.4677519486790371,0.1866010518313088
HeartCleveland,F4,26226,static,0.5056218527971305,0.2011306222214031
HeartCleveland,F4,26226,self_paced,0.5003104090501483,0.1883137498923946
Hepatitis,Baseline,670488,static,0.6058226495726495,0.1546012434149438
Hepatitis,Baseline,116740,static,0.6025106837606838,0.1530425784049762
Hepatitis,Baseline,26226,static,0.6064102564102565,0.1703758044707892
Hepatitis,kDN,670488,curriculum,0.6278311965811967,0.1675059935792765
Hepatitis,kDN,670488,static,0.6470085470085469,0.1665873414117952
Hepatitis,kDN,670488,self_paced,0.6076388888888888,0.1505595020207378
Hepatitis,kDN,116740,curriculum,0.6319978632478632,0.1646358421773329
Hepatitis,kDN,116740,static,0.6478632478632478,0.1643579132019915
Hepatitis,kDN,116740,self_paced,0.6311431623931623,0.1533750037917344
Hepatitis,kDN,26226,curriculum,0.6189636752136752,0.1607180938696466
Hepatitis,kDN,26226,static,0.6218482905982906,0.157993812171872
Hepatitis,kDN,26226,self_paced,0.5990918803418804,0.167273671031471
Hepatitis,DS,670488,curriculum,0.6333867521367521,0.1645601852911553
Hepatitis,DS,670488,static,0.6045405982905984,0.1393202026565131
Hepatitis,DS,670488,self_paced,0.5977029914529914,0.1837338093422448
Hepatitis,DS,116740,curriculum,0.624145299145299,0.1784116381180583
Hepatitis,DS,116740,static,0.6259081196581195,0.1778678590578225
