dataset,Classifier,weighting_strategy,hardness_metric,seed,metric,baseline_value,augmented_value,utility_gain
NewThyroid2,GaussianNB,curriculum,CB,670488,F1 Score,1.0,1.0,0.0
NewThyroid2,GaussianNB,curriculum,CB,670488,Specificity,1.0,1.0,0.0
NewThyroid2,GaussianNB,curriculum,CB,670488,Balanced Accuracy,1.0,1.0,0.0
NewThyroid2,GaussianNB,curriculum,CB,116740,Precision,1.0,1.0,0.0
NewThyroid2,GaussianNB,curriculum,CB,116740,Recall,0.8571428571428571,1.0,0.1428571428571429
NewThyroid2,GaussianNB,curriculum,CB,116740,F1 Score,0.9230769230769232,1.0,0.07692307692307676
NewThyroid2,GaussianNB,curriculum,CB,116740,Specificity,1.0,1.0,0.0
NewThyroid2,GaussianNB,curriculum,CB,116740,Balanced Accuracy,0.9285714285714286,1.0,0.0714285714285714
NewThyroid2,GaussianNB,curriculum,CB,26226,Precision,1.0,1.0,0.0
NewThyroid2,GaussianNB,curriculum,CB,26226,Recall,0.8571428571428571,0.8571428571428571,0.0
NewThyroid2,GaussianNB,curriculum,CB,26226,F1 Score,0.9230769230769232,0.9230769230769232,0.0
NewThyroid2,GaussianNB,curriculum,CB,26226,Specificity,1.0,1.0,0.0
NewThyroid2,GaussianNB,curriculum,CB,26226,Balanced Accuracy,0.9285714285714286,0.9285714285714286,0.0
NewThyroid2,GaussianNB,curriculum,CL,670488,Precision,1.0,1.0,0.0
NewThyroid2,GaussianNB,curriculum,CL,670488,Recall,1.0,1.0,0.0
NewThyroid2,GaussianNB,curriculum,CL,670488,F1 Score,1.0,1.0,0.0
NewThyroid2,GaussianNB,curriculum,CL,670488,Specificity,1.0,1.0,0.0
NewThyroid2,GaussianNB,curriculum,CL,670488,Balanced Accuracy,1.0,1.0,0.0
NewThyroid2,GaussianNB,curriculum,CL,116740,Precision,1.0,1.0,0.0
NewThyroid2,GaussianNB,curriculum,CL,116740,Recall,0.8571428571428571,1.0,0.1428571428571429
NewThyroid2,GaussianNB,curriculum,CL,116740,F1 Score,0.9230769230769232,1.0,0.07692307692307676
NewThyroid2,GaussianNB,curriculum,CL,116740,Specificity,1.0,1.0,0.0
NewThyroid2,GaussianNB,curriculum,CL,116740,Balanced Accuracy,0.9285714285714286,1.0,0.0714285714285714
NewThyroid2,GaussianNB,curriculum,CL,26226,Precision,1.0,1.0,0.0
NewThyroid2,GaussianNB,curriculum,CL,26226,Recall,0.8571428571428571,0.7142857142857143,-0.1428571428571428
NewThyroid2,GaussianNB,curriculum,CL,26226,F1 Score,0.9230769230769232,0.8333333333333334,-0.08974358974358987
NewThyroid2,GaussianNB,curriculum,CL,26226,Specificity,1.0,1.0,0.0
NewThyroid2,GaussianNB,curriculum,CL,26226,Balanced Accuracy,0.9285714285714286,0.8571428571428572,-0.0714285714285714
NewThyroid2,GaussianNB,curriculum,CLD,670488,Precision,1.0,1.0,0.0
NewThyroid2,GaussianNB,curriculum,CLD,670488,Recall,1.0,0.8571428571428571,-0.1428571428571429
NewThyroid2,GaussianNB,curriculum,CLD,670488,F1 Score,1.0,0.9230769230769232,-0.07692307692307676
NewThyroid2,GaussianNB,curriculum,CLD,670488,Specificity,1.0,1.0,0.0
NewThyroid2,GaussianNB,curriculum,CLD,670488,Balanced Accuracy,1.0,0.9285714285714286,-0.0714285714285714
NewThyroid2,GaussianNB,curriculum,CLD,116740,Precision,1.0,1.0,0.0
NewThyroid2,GaussianNB,curriculum,CLD,116740,Recall,0.8571428571428571,1.0,0.1428571428571429
NewThyroid2,GaussianNB,curriculum,CLD,116740,F1 Score,0.9230769230769232,1.0,0.07692307692307676
NewThyroid2,GaussianNB,curriculum,CLD,116740,Specificity,1.0,1.0,0.0
NewThyroid2,GaussianNB,curriculum,CLD,116740,Balanced Accuracy,0.9285714285714286,1.0,0.0714285714285714
NewThyroid2,GaussianNB,curriculum,CLD,26226,Precision,1.0,1.0,0.0
NewThyroid2,GaussianNB,curriculum,CLD,26226,Recall,0.8571428571428571,0.8571428571428571,0.0
NewThyroid2,GaussianNB,curriculum,CLD,26226,F1 Score,0.9230769230769232,0.9230769230769232,0.0
NewThyroid2,GaussianNB,curriculum,CLD,26226,Specificity,1.0,1.0,0.0
NewThyroid2,GaussianNB,curriculum,CLD,26226,Balanced Accuracy,0.9285714285714286,0.9285714285714286,0.0
NewThyroid2,GaussianNB,curriculum,DCP,670488,Precision,1.0,1.0,0.0
NewThyroid2,GaussianNB,curriculum,DCP,670488,Recall,1.0,1.0,0.0
NewThyroid2,GaussianNB,curriculum,DCP,670488,F1 Score,1.0,1.0,0.0
NewThyroid2,GaussianNB,curriculum,DCP,670488,Specificity,1.0,1.0,0.0
NewThyroid2,GaussianNB,curriculum,DCP,670488,Balanced Accuracy,1.0,1.0,0.0
NewThyroid2,GaussianNB,curriculum,DCP,116740,Precision,1.0,1.0,0.0
NewThyroid2,GaussianNB,curriculum,DCP,116740,Recall,0.8571428571428571,1.0,0.1428571428571429
NewThyroid2,GaussianNB,curriculum,DCP,116740,F1 Score,0.9230769230769232,1.0,0.07692307692307676
NewThyroid2,GaussianNB,curriculum,DCP,116740,Specificity,1.0,1.0,0.0
NewThyroid2,GaussianNB,curriculum,DCP,116740,Balanced Accuracy,0.9285714285714286,1.0,0.0714285714285714
NewThyroid2,GaussianNB,curriculum,DCP,26226,Precision,1.0,1.0,0.0
NewThyroid2,GaussianNB,curriculum,DCP,26226,Recall,0.8571428571428571,1.0,0.1428571428571429
NewThyroid2,GaussianNB,curriculum,DCP,26226,F1 Score,0.9230769230769232,1.0,0.07692307692307676
NewThyroid2,GaussianNB,curriculum,DCP,26226,Specificity,1.0,1.0,0.0
NewThyroid2,GaussianNB,curriculum,DCP,26226,Balanced Accuracy,0.9285714285714286,1.0,0.0714285714285714
NewThyroid2,GaussianNB,curriculum,DS,670488,Precision,1.0,1.0,0.0
NewThyroid2,GaussianNB,curriculum,DS,670488,Recall,1.0,0.8571428571428571,-0.1428571428571429
NewThyroid2,GaussianNB,curriculum,DS,670488,F1 Score,1.0,0.9230769230769232,-0.07692307692307676
NewThyroid2,GaussianNB,curriculum,DS,670488,Specificity,1.0,1.0,0.0
NewThyroid2,GaussianNB,curriculum,DS,670488,Balanced Accuracy,1.0,0.9285714285714286,-0.0714285714285714
NewThyroid2,GaussianNB,curriculum,DS,116740,Precision,1.0,1.0,0.0
NewThyroid2,GaussianNB,curriculum,DS,116740,Recall,0.8571428571428571,1.0,0.1428571428571429
NewThyroid2,GaussianNB,curriculum,DS,116740,F1 Score,0.9230769230769232,1.0,0.07692307692307676
NewThyroid2,GaussianNB,curriculum,DS,116740,Specificity,1.0,1.0,0.0
NewThyroid2,GaussianNB,curriculum,DS,116740,Balanced Accuracy,0.9285714285714286,1.0,0.0714285714285714
NewThyroid2,GaussianNB,curriculum,DS,26226,Precision,1.0,1.0,0.0
NewThyroid2,GaussianNB,curriculum,DS,26226,Recall,0.8571428571428571,0.8571428571428571,0.0
NewThyroid2,GaussianNB,curriculum,DS,26226,F1 Score,0.9230769230769232,0.9230769230769232,0.0
NewThyroid2,GaussianNB,curriculum,DS,26226,Specificity,1.0,1.0,0.0
NewThyroid2,GaussianNB,curriculum,DS,26226,Balanced Accuracy,0.9285714285714286,0.9285714285714286,0.0
NewThyroid2,GaussianNB,curriculum,F1,670488,Precision,1.0,1.0,0.0
NewThyroid2,GaussianNB,curriculum,F1,670488,Recall,1.0,1.0,0.0
NewThyroid2,GaussianNB,curriculum,F1,670488,F1 Score,1.0,1.0,0.0
NewThyroid2,GaussianNB,curriculum,F1,670488,Specificity,1.0,1.0,0.0
NewThyroid2,GaussianNB,curriculum,F1,670488,Balanced Accuracy,1.0,1.0,0.0
NewThyroid2,GaussianNB,curriculum,F1,116740,Precision,1.0,1.0,0.0
NewThyroid2,GaussianNB,curriculum,F1,116740,Recall,0.8571428571428571,1.0,0.1428571428571429
NewThyroid2,GaussianNB,curriculum,F1,116740,F1 Score,0.9230769230769232,1.0,0.07692307692307676
NewThyroid2,GaussianNB,curriculum,F1,116740,Specificity,1.0,1.0,0.0
NewThyroid2,GaussianNB,curriculum,F1,116740,Balanced Accuracy,0.9285714285714286,1.0,0.0714285714285714
NewThyroid2,GaussianNB,curriculum,F1,26226,Precision,1.0,1.0,0.0
NewThyroid2,GaussianNB,curriculum,F1,26226,Recall,0.8571428571428571,0.8571428571428571,0.0
NewThyroid2,GaussianNB,curriculum,F1,26226,F1 Score,0.9230769230769232,0.9230769230769232,0.0
NewThyroid2,GaussianNB,curriculum,F1,26226,Specificity,1.0,1.0,0.0
NewThyroid2,GaussianNB,curriculum,F1,26226,Balanced Accuracy,0.9285714285714286,0.9285714285714286,0.0
NewThyroid2,GaussianNB,curriculum,F2,670488,Precision,1.0,1.0,0.0
NewThyroid2,GaussianNB,curriculum,F2,670488,Recall,1.0,1.0,0.0
NewThyroid2,GaussianNB,curriculum,F2,670488,F1 Score,1.0,1.0,0.0
NewThyroid2,GaussianNB,curriculum,F2,670488,Specificity,1.0,1.0,0.0
NewThyroid2,GaussianNB,curriculum,F2,670488,Balanced Accuracy,1.0,1.0,0.0
NewThyroid2,GaussianNB,curriculum,F2,116740,Precision,1.0,1.0,0.0
NewThyroid2,GaussianNB,curriculum,F2,116740,Recall,0.8571428571428571,0.8571428571428571,0.0
NewThyroid2,GaussianNB,curriculum,F2,116740,F1 Score,0.9230769230769232,0.9230769230769232,0.0
NewThyroid2,GaussianNB,curriculum,F2,116740,Specificity,1.0,1.0,0.0
NewThyroid2,GaussianNB,curriculum,F2,116740,Balanced Accuracy,0.9285714285714286,0.9285714285714286,0.0
NewThyroid2,GaussianNB,curriculum,F2,26226,Precision,1.0,1.0,0.0
NewThyroid2,GaussianNB,curriculum,F2,26226,Recall,0.8571428571428571,0.8571428571428571,0.0
NewThyroid2,GaussianNB,curriculum,F2,26226,F1 Score,0.9230769230769232,0.9230769230769232,0.0
NewThyroid2,GaussianNB,curriculum,F2,26226,Specificity,1.0,1.0,0.0
NewThyroid2,GaussianNB,curriculum,F2,26226,Balanced Accuracy,0.9285714285714286,0.9285714285714286,0.0
NewThyroid2,GaussianNB,curriculum,F3,670488,Precision,1.0,1.0,0.0
NewThyroid2,GaussianNB,curriculum,F3,670488,Recall,1.0,0.8571428571428571,-0.1428571428571429
NewThyroid2,GaussianNB,curriculum,F3,670488,F1 Score,1.0,0.9230769230769232,-0.07692307692307676
NewThyroid2,GaussianNB,curriculum,F3,670488,Specificity,1.0,1.0,0.0
NewThyroid2,GaussianNB,curriculum,F3,670488,Balanced Accuracy,1.0,0.9285714285714286,-0.0714285714285714
NewThyroid2,GaussianNB,curriculum,F3,116740,Precision,1.0,1.0,0.0
NewThyroid2,GaussianNB,curriculum,F3,116740,Recall,0.8571428571428571,0.8571428571428571,0.0
NewThyroid2,GaussianNB,curriculum,F3,116740,F1 Score,0.9230769230769232,0.9230769230769232,0.0
NewThyroid2,GaussianNB,curriculum,F3,116740,Specificity,1.0,1.0,0.0
NewThyroid2,GaussianNB,curriculum,F3,116740,Balanced Accuracy,0.9285714285714286,0.9285714285714286,0.0
NewThyroid2,GaussianNB,curriculum,F3,26226,Precision,1.0,1.0,0.0
NewThyroid2,GaussianNB,curriculum,F3,26226,Recall,0.8571428571428571,0.8571428571428571,0.0
NewThyroid2,GaussianNB,curriculum,F3,26226,F1 Score,0.9230769230769232,0.9230769230769232,0.0
NewThyroid2,GaussianNB,curriculum,F3,26226,Specificity,1.0,1.0,0.0
NewThyroid2,GaussianNB,curriculum,F3,26226,Balanced Accuracy,0.9285714285714286,0.9285714285714286,0.0
NewThyroid2,GaussianNB,curriculum,F4,670488,Precision,1.0,1.0,0.0
NewThyroid2,GaussianNB,curriculum,F4,670488,Recall,1.0,1.0,0.0
NewThyroid2,GaussianNB,curriculum,F4,670488,F1 Score,1.0,1.0,0.0
NewThyroid2,GaussianNB,curriculum,F4,670488,Specificity,1.0,1.0,0.0
NewThyroid2,GaussianNB,curriculum,F4,670488,Balanced Accuracy,1.0,1.0,0.0
NewThyroid2,GaussianNB,curriculum,F4,116740,Precision,1.0,1.0,0.0
NewThyroid2,GaussianNB,curriculum,F4,116740,Recall,0.8571428571428571,1.0,0.1428571428571429
NewThyroid2,GaussianNB,curriculum,F4,116740,F1 Score,0.9230769230769232,1.0,0.07692307692307676
NewThyroid2,GaussianNB,curriculum,F4,116740,Specificity,1.0,1.0,0.0
NewThyroid2,GaussianNB,curriculum,F4,116740,Balanced Accuracy,0.9285714285714286,1.0,0.0714285714285714
NewThyroid2,GaussianNB,curriculum,F4,26226,Precision,1.0,1.0,0.0
NewThyroid2,GaussianNB,curriculum,F4,26226,Recall,0.8571428571428571,0.8571428571428571,0.0
NewThyroid2,GaussianNB,curriculum,F4,26226,F1 Score,0.9230769230769232,0.9230769230769232,0.0
NewThyroid2,GaussianNB,curriculum,F4,26226,Specificity,1.0,1.0,0.0
NewThyroid2,GaussianNB,curriculum,F4,26226,Balanced Accuracy,0.9285714285714286,0.9285714285714286,0.0
NewThyroid2,GaussianNB,curriculum,Harmfulness,670488,Precision,1.0,1.0,0.0
NewThyroid2,GaussianNB,curriculum,Harmfulness,670488,Recall,1.0,1.0,0.0
NewThyroid2,GaussianNB,curriculum,Harmfulness,670488,F1 Score,1.0,1.0,0.0
NewThyroid2,GaussianNB,curriculum,Harmfulness,670488,Specificity,1.0,1.0,0.0
NewThyroid2,GaussianNB,curriculum,Harmfulness,670488,Balanced Accuracy,1.0,1.0,0.0
NewThyroid2,GaussianNB,curriculum,Harmfulness,116740,Precision,1.0,1.0,0.0
NewThyroid2,GaussianNB,curriculum,Harmfulness,116740,Recall,0.8571428571428571,1.0,0.1428571428571429
NewThyroid2,GaussianNB,curriculum,Harmfulness,116740,F1 Score,0.9230769230769232,1.0,0.07692307692307676
NewThyroid2,GaussianNB,curriculum,Harmfulness,116740,Specificity,1.0,1.0,0.0
NewThyroid2,GaussianNB,curriculum,Harmfulness,116740,Balanced Accuracy,0.9285714285714286,1.0,0.0714285714285714
NewThyroid2,GaussianNB,curriculum,Harmfulness,26226,Precision,1.0,1.0,0.0
NewThyroid2,GaussianNB,curriculum,Harmfulness,26226,Recall,0.8571428571428571,1.0,0.1428571428571429
NewThyroid2,GaussianNB,curriculum,Harmfulness,26226,F1 Score,0.9230769230769232,1.0,0.07692307692307676
NewThyroid2,GaussianNB,curriculum,Harmfulness,26226,Specificity,1.0,1.0,0.0
NewThyroid2,GaussianNB,curriculum,Harmfulness,26226,Balanced Accuracy,0.9285714285714286,1.0,0.0714285714285714
NewThyroid2,GaussianNB,curriculum,LSC,670488,Precision,1.0,1.0,0.0
NewThyroid2,GaussianNB,curriculum,LSC,670488,Recall,1.0,1.0,0.0
NewThyroid2,GaussianNB,curriculum,LSC,670488,F1 Score,1.0,1.0,0.0
NewThyroid2,GaussianNB,curriculum,LSC,670488,Specificity,1.0,1.0,0.0
NewThyroid2,GaussianNB,curriculum,LSC,670488,Balanced Accuracy,1.0,1.0,0.0
NewThyroid2,GaussianNB,curriculum,LSC,116740,Precision,1.0,1.0,0.0
NewThyroid2,GaussianNB,curriculum,LSC,116740,Recall,0.8571428571428571,1.0,0.1428571428571429
NewThyroid2,GaussianNB,curriculum,LSC,116740,F1 Score,0.9230769230769232,1.0,0.07692307692307676
NewThyroid2,GaussianNB,curriculum,LSC,116740,Specificity,1.0,1.0,0.0
NewThyroid2,GaussianNB,curriculum,LSC,116740,Balanced Accuracy,0.9285714285714286,1.0,0.0714285714285714
NewThyroid2,GaussianNB,curriculum,LSC,26226,Precision,1.0,1.0,0.0
NewThyroid2,GaussianNB,curriculum,LSC,26226,Recall,0.8571428571428571,0.8571428571428571,0.0
NewThyroid2,GaussianNB,curriculum,LSC,26226,F1 Score,0.9230769230769232,0.9230769230769232,0.0
NewThyroid2,GaussianNB,curriculum,LSC,26226,Specificity,1.0,1.0,0.0
NewThyroid2,GaussianNB,curriculum,LSC,26226,Balanced Accuracy,0.9285714285714286,0.9285714285714286,0.0
NewThyroid2,GaussianNB,curriculum,LSR,670488,Precision,1.0,1.0,0.0
NewThyroid2,GaussianNB,curriculum,LSR,670488,Recall,1.0,1.0,0.0
NewThyroid2,GaussianNB,curriculum,LSR,670488,F1 Score,1.0,1.0,0.0
NewThyroid2,GaussianNB,curriculum,LSR,670488,Specificity,1.0,1.0,0.0
NewThyroid2,GaussianNB,curriculum,LSR,670488,Balanced Accuracy,1.0,1.0,0.0
NewThyroid2,GaussianNB,curriculum,LSR,116740,Precision,1.0,1.0,0.0
NewThyroid2,GaussianNB,curriculum,LSR,116740,Recall,0.8571428571428571,0.8571428571428571,0.0
NewThyroid2,GaussianNB,curriculum,LSR,116740,F1 Score,0.9230769230769232,0.9230769230769232,0.0
NewThyroid2,GaussianNB,curriculum,LSR,116740,Specificity,1.0,1.0,0.0
NewThyroid2,GaussianNB,curriculum,LSR,116740,Balanced Accuracy,0.9285714285714286,0.9285714285714286,0.0
NewThyroid2,GaussianNB,curriculum,LSR,26226,Precision,1.0,1.0,0.0
NewThyroid2,GaussianNB,curriculum,LSR,26226,Recall,0.8571428571428571,0.8571428571428571,0.0
NewThyroid2,GaussianNB,curriculum,LSR,26226,F1 Score,0.9230769230769232,0.9230769230769232,0.0
NewThyroid2,GaussianNB,curriculum,LSR,26226,Specificity,1.0,1.0,0.0
NewThyroid2,GaussianNB,curriculum,LSR,26226,Balanced Accuracy,0.9285714285714286,0.9285714285714286,0.0
NewThyroid2,GaussianNB,curriculum,MV,670488,Precision,1.0,1.0,0.0
NewThyroid2,GaussianNB,curriculum,MV,670488,Recall,1.0,0.8571428571428571,-0.1428571428571429
NewThyroid2,GaussianNB,curriculum,MV,670488,F1 Score,1.0,0.9230769230769232,-0.07692307692307676
NewThyroid2,GaussianNB,curriculum,MV,670488,Specificity,1.0,1.0,0.0
NewThyroid2,GaussianNB,curriculum,MV,670488,Balanced Accuracy,1.0,0.9285714285714286,-0.0714285714285714
NewThyroid2,GaussianNB,curriculum,MV,116740,Precision,1.0,1.0,0.0
NewThyroid2,GaussianNB,curriculum,MV,116740,Recall,0.8571428571428571,1.0,0.1428571428571429
NewThyroid2,GaussianNB,curriculum,MV,116740,F1 Score,0.9230769230769232,1.0,0.07692307692307676
NewThyroid2,GaussianNB,curriculum,MV,116740,Specificity,1.0,1.0,0.0
NewThyroid2,GaussianNB,curriculum,MV,116740,Balanced Accuracy,0.9285714285714286,1.0,0.0714285714285714
NewThyroid2,GaussianNB,curriculum,MV,26226,Precision,1.0,1.0,0.0
NewThyroid2,GaussianNB,curriculum,MV,26226,Recall,0.8571428571428571,1.0,0.1428571428571429
NewThyroid2,GaussianNB,curriculum,MV,26226,F1 Score,0.9230769230769232,1.0,0.07692307692307676
NewThyroid2,GaussianNB,curriculum,MV,26226,Specificity,1.0,1.0,0.0
NewThyroid2,GaussianNB,curriculum,MV,26226,Balanced Accuracy,0.9285714285714286,1.0,0.0714285714285714
NewThyroid2,GaussianNB,curriculum,N1,670488,Precision,1.0,1.0,0.0
NewThyroid2,GaussianNB,curriculum,N1,670488,Recall,1.0,1.0,0.0
NewThyroid2,GaussianNB,curriculum,N1,670488,F1 Score,1.0,1.0,0.0
NewThyroid2,GaussianNB,curriculum,N1,670488,Specificity,1.0,1.0,0.0
NewThyroid2,GaussianNB,curriculum,N1,670488,Balanced Accuracy,1.0,1.0,0.0
NewThyroid2,GaussianNB,curriculum,N1,116740,Precision,1.0,1.0,0.0
NewThyroid2,GaussianNB,curriculum,N1,116740,Recall,0.8571428571428571,1.0,0.1428571428571429
NewThyroid2,GaussianNB,curriculum,N1,116740,F1 Score,0.9230769230769232,1.0,0.07692307692307676
NewThyroid2,GaussianNB,curriculum,N1,116740,Specificity,1.0,1.0,0.0
NewThyroid2,GaussianNB,curriculum,N1,116740,Balanced Accuracy,0.9285714285714286,1.0,0.0714285714285714
NewThyroid2,GaussianNB,curriculum,N1,26226,Precision,1.0,1.0,0.0
NewThyroid2,GaussianNB,curriculum,N1,26226,Recall,0.8571428571428571,0.8571428571428571,0.0
NewThyroid2,GaussianNB,curriculum,N1,26226,F1 Score,0.9230769230769232,0.9230769230769232,0.0
NewThyroid2,GaussianNB,curriculum,N1,26226,Specificity,1.0,1.0,0.0
NewThyroid2,GaussianNB,curriculum,N1,26226,Balanced Accuracy,0.9285714285714286,0.9285714285714286,0.0
NewThyroid2,GaussianNB,curriculum,N2,670488,Precision,1.0,1.0,0.0
NewThyroid2,GaussianNB,curriculum,N2,670488,Recall,1.0,1.0,0.0
NewThyroid2,GaussianNB,curriculum,N2,670488,F1 Score,1.0,1.0,0.0
NewThyroid2,GaussianNB,curriculum,N2,670488,Specificity,1.0,1.0,0.0
NewThyroid2,GaussianNB,curriculum,N2,670488,Balanced Accuracy,1.0,1.0,0.0
NewThyroid2,GaussianNB,curriculum,N2,116740,Precision,1.0,1.0,0.0
NewThyroid2,GaussianNB,curriculum,N2,116740,Recall,0.8571428571428571,1.0,0.1428571428571429
NewThyroid2,GaussianNB,curriculum,N2,116740,F1 Score,0.9230769230769232,1.0,0.07692307692307676
NewThyroid2,GaussianNB,curriculum,N2,116740,Specificity,1.0,1.0,0.0
NewThyroid2,GaussianNB,curriculum,N2,116740,Balanced Accuracy,0.9285714285714286,1.0,0.0714285714285714
NewThyroid2,GaussianNB,curriculum,N2,26226,Precision,1.0,1.0,0.0
NewThyroid2,GaussianNB,curriculum,N2,26226,Recall,0.8571428571428571,0.8571428571428571,0.0
NewThyroid2,GaussianNB,curriculum,N2,26226,F1 Score,0.9230769230769232,0.9230769230769232,0.0
NewThyroid2,GaussianNB,curriculum,N2,26226,Specificity,1.0,1.0,0.0
NewThyroid2,GaussianNB,curriculum,N2,26226,Balanced Accuracy,0.9285714285714286,0.9285714285714286,0.0
NewThyroid2,GaussianNB,curriculum,TD_P,670488,Precision,1.0,1.0,0.0
NewThyroid2,GaussianNB,curriculum,TD_P,670488,Recall,1.0,1.0,0.0
NewThyroid2,GaussianNB,curriculum,TD_P,670488,F1 Score,1.0,1.0,0.0
NewThyroid2,GaussianNB,curriculum,TD_P,670488,Specificity,1.0,1.0,0.0
NewThyroid2,GaussianNB,curriculum,TD_P,670488,Balanced Accuracy,1.0,1.0,0.0
NewThyroid2,GaussianNB,curriculum,TD_P,116740,Precision,1.0,1.0,0.0
NewThyroid2,GaussianNB,curriculum,TD_P,116740,Recall,0.8571428571428571,0.8571428571428571,0.0
NewThyroid2,GaussianNB,curriculum,TD_P,116740,F1 Score,0.9230769230769232,0.9230769230769232,0.0
NewThyroid2,GaussianNB,curriculum,TD_P,116740,Specificity,1.0,1.0,0.0
NewThyroid2,GaussianNB,curriculum,TD_P,116740,Balanced Accuracy,0.9285714285714286,0.9285714285714286,0.0
NewThyroid2,GaussianNB,curriculum,TD_P,26226,Precision,1.0,1.0,0.0
NewThyroid2,GaussianNB,curriculum,TD_P,26226,Recall,0.8571428571428571,0.8571428571428571,0.0
NewThyroid2,GaussianNB,curriculum,TD_P,26226,F1 Score,0.9230769230769232,0.9230769230769232,0.0
NewThyroid2,GaussianNB,curriculum,TD_P,26226,Specificity,1.0,1.0,0.0
NewThyroid2,GaussianNB,curriculum,TD_P,26226,Balanced Accuracy,0.9285714285714286,0.9285714285714286,0.0
NewThyroid2,GaussianNB,curriculum,TD_U,670488,Precision,1.0,1.0,0.0
NewThyroid2,GaussianNB,curriculum,TD_U,670488,Recall,1.0,1.0,0.0
NewThyroid2,GaussianNB,curriculum,TD_U,670488,F1 Score,1.0,1.0,0.0
NewThyroid2,GaussianNB,curriculum,TD_U,670488,Specificity,1.0,1.0,0.0
NewThyroid2,GaussianNB,curriculum,TD_U,670488,Balanced Accuracy,1.0,1.0,0.0
NewThyroid2,GaussianNB,curriculum,TD_U,116740,Precision,1.0,1.0,0.0
NewThyroid2,GaussianNB,curriculum,TD_U,116740,Recall,0.8571428571428571,0.8571428571428571,0.0
NewThyroid2,GaussianNB,curriculum,TD_U,116740,F1 Score,0.9230769230769232,0.9230769230769232,0.0
NewThyroid2,GaussianNB,curriculum,TD_U,116740,Specificity,1.0,1.0,0.0
NewThyroid2,GaussianNB,curriculum,TD_U,116740,Balanced Accuracy,0.9285714285714286,0.9285714285714286,0.0
NewThyroid2,GaussianNB,curriculum,TD_U,26226,Precision,1.0,1.0,0.0
NewThyroid2,GaussianNB,curriculum,TD_U,26226,Recall,0.8571428571428571,1.0,0.1428571428571429
NewThyroid2,GaussianNB,curriculum,TD_U,26226,F1 Score,0.9230769230769232,1.0,0.07692307692307676
NewThyroid2,GaussianNB,curriculum,TD_U,26226,Specificity,1.0,1.0,0.0
NewThyroid2,GaussianNB,curriculum,TD_U,26226,Balanced Accuracy,0.9285714285714286,1.0,0.0714285714285714
NewThyroid2,GaussianNB,curriculum,kDN,670488,Precision,1.0,1.0,0.0
NewThyroid2,GaussianNB,curriculum,kDN,670488,Recall,1.0,1.0,0.0
NewThyroid2,GaussianNB,curriculum,kDN,670488,F1 Score,1.0,1.0,0.0
NewThyroid2,GaussianNB,curriculum,kDN,670488,Specificity,1.0,1.0,0.0
NewThyroid2,GaussianNB,curriculum,kDN,670488,Balanced Accuracy,1.0,1.0,0.0
NewThyroid2,GaussianNB,curriculum,kDN,116740,Precision,1.0,1.0,0.0
NewThyroid2,GaussianNB,curriculum,kDN,116740,Recall,0.8571428571428571,1.0,0.1428571428571429
NewThyroid2,GaussianNB,curriculum,kDN,116740,F1 Score,0.9230769230769232,1.0,0.07692307692307676
NewThyroid2,GaussianNB,curriculum,kDN,116740,Specificity,1.0,1.0,0.0
NewThyroid2,GaussianNB,curriculum,kDN,116740,Balanced Accuracy,0.9285714285714286,1.0,0.0714285714285714
NewThyroid2,GaussianNB,curriculum,kDN,26226,Precision,1.0,1.0,0.0
NewThyroid2,GaussianNB,curriculum,kDN,26226,Recall,0.8571428571428571,1.0,0.1428571428571429
NewThyroid2,GaussianNB,curriculum,kDN,26226,F1 Score,0.9230769230769232,1.0,0.07692307692307676
NewThyroid2,GaussianNB,curriculum,kDN,26226,Specificity,1.0,1.0,0.0
NewThyroid2,GaussianNB,curriculum,kDN,26226,Balanced Accuracy,0.9285714285714286,1.0,0.0714285714285714
NewThyroid2,GaussianNB,self_paced,CB,670488,Precision,1.0,1.0,0.0
NewThyroid2,GaussianNB,self_paced,CB,670488,Recall,1.0,1.0,0.0
NewThyroid2,GaussianNB,self_paced,CB,670488,F1 Score,1.0,1.0,0.0
NewThyroid2,GaussianNB,self_paced,CB,670488,Specificity,1.0,1.0,0.0
NewThyroid2,GaussianNB,self_paced,CB,670488,Balanced Accuracy,1.0,1.0,0.0
NewThyroid2,GaussianNB,self_paced,CB,116740,Precision,1.0,1.0,0.0
NewThyroid2,GaussianNB,self_paced,CB,116740,Recall,0.8571428571428571,1.0,0.1428571428571429
NewThyroid2,GaussianNB,self_paced,CB,116740,F1 Score,0.9230769230769232,1.0,0.07692307692307676
NewThyroid2,GaussianNB,self_paced,CB,116740,Specificity,1.0,1.0,0.0
NewThyroid2,GaussianNB,self_paced,CB,116740,Balanced Accuracy,0.9285714285714286,1.0,0.0714285714285714
NewThyroid2,GaussianNB,self_paced,CB,26226,Precision,1.0,1.0,0.0
NewThyroid2,GaussianNB,self_paced,CB,26226,Recall,0.8571428571428571,0.8571428571428571,0.0
NewThyroid2,GaussianNB,self_paced,CB,26226,F1 Score,0.9230769230769232,0.9230769230769232,0.0
NewThyroid2,GaussianNB,self_paced,CB,26226,Specificity,1.0,1.0,0.0
NewThyroid2,GaussianNB,self_paced,CB,26226,Balanced Accuracy,0.9285714285714286,0.9285714285714286,0.0
NewThyroid2,GaussianNB,self_paced,CL,670488,Precision,1.0,1.0,0.0
